0,20:26:04,0.5198092998162691
0,20:26:34,0.5287279267833608
0,20:26:59,0.5601945806942086
0,20:27:15,0.5659746882244845
0,20:27:40,0.5903048281053779
0,20:27:55,0.5407063396753711
0,20:28:51,0.588408879423106
0,20:29:01,0.5709582545323425
0,20:29:18,0.5789651640565296
0,20:56:34,0.5538743099169575
0,20:56:37,0.5930938929505919
0,20:59:17,0.5987332790874053
0,20:59:48,0.5668587331270156
0,21:00:17,0.5981050159442622
0,21:00:26,0.5042917349577869
0,21:00:34,0.49467788623602765
0,21:00:42,0.48032078211818063
0,21:01:51,0.5940944512439973
0,21:27:45,0.48964707859578166
0,21:27:55,0.5463923379510389
