0,14:51:11,0.42204711072599466
0,14:51:41,0.4620226426508077
0,14:59:02,0.4559971904315741
0,15:01:02,0.42968972519441195
0,15:01:13,0.4109706814254329
0,15:12:47,0.4408962060573176
0,15:28:26,0.45660589421906567
0,15:48:39,0.48388209101417196
0,15:54:11,0.4718614430489506
0,15:54:30,0.472652850433413
0,16:37:56,0.3898649418224288
0,16:38:13,0.43709820690666235
0,16:39:57,0.3987164876542747
0,16:40:25,0.4465378694867249
0,16:44:25,0.4043936595880604
0,16:44:39,0.42228293536380307
0,19:44:56,0.40354876825299996
0,21:30:37,0.479855576977774
0,21:31:01,0.49335332078744826
0,21:31:06,0.42772053470614346
0,21:31:09,0.43664478738390716
0,21:31:16,0.4828638028464283
0,21:31:19,0.43385856455848804
0,21:32:32,0.45513711271545637
0,21:32:50,0.48129554256442214
0,21:34:30,0.4587563921588724
