0,19:32:06,0.44328286019198115
0,19:32:15,0.44442812065078524
0,19:32:22,0.4544140646447021
0,19:32:31,0.4685255444972859
0,19:32:40,0.45074103934521925
0,19:32:51,0.5010433438063364
0,19:33:00,0.5536634346205732
0,19:33:21,0.48587420192112335
0,19:34:33,0.3919161192969008
0,19:34:48,0.5040354465634743
0,19:53:47,0.4736269320275486
0,19:54:00,0.400937757988591
0,19:54:14,0.46119107587298125
0,19:54:22,0.5007116320418078
0,19:54:24,0.43191262098561584
0,19:54:30,0.4280487911011406
0,19:54:31,0.4236415561436222
0,19:54:33,0.5089448168972468
0,19:54:41,0.44699968953860525
0,19:54:59,0.41045791194042314
0,19:55:03,0.4068520191920562
0,19:55:19,0.4385137960947874
0,19:55:46,0.5272661533020592
0,19:55:54,0.5441398382153929
0,19:56:00,0.46994974750538604
0,19:56:03,0.5160206740761495
0,19:56:09,0.4683594676775576
0,19:56:40,0.41122286016950443
0,19:56:47,0.40229014682555647
0,19:57:17,0.4389926072227956
0,23:03:38,0.43893053552082784
0,23:03:45,0.4263363580990018
0,23:03:54,0.4495768774044777
0,23:04:02,0.44616142551036664
0,23:04:21,0.45362298528970085
0,23:04:42,0.46195926071472065
0,23:04:59,0.39565740016551254
0,23:05:21,0.43666891239209904
0,23:05:45,0.4047988966867496
0,23:05:51,0.40675984638772567
0,23:06:13,0.4571570434083726
